State,County Code,Year,deaths
MN,27123.0,2005,40
MN,27123.0,2006,41
MN,27123.0,2007,43
MN,27123.0,2008,52
MN,27123.0,2009,34
MN,27123.0,2010,40
MN,27123.0,2011,63
MN,27123.0,2012,59
MN,27123.0,2013,54
MN,27123.0,2014,47
MN,27123.0,2015,76
MN,27137.0,2003,15
MN,27137.0,2007,11
MN,27137.0,2009,24
MN,27137.0,2010,16
MN,27137.0,2011,14
MN,27137.0,2012,16
MN,27137.0,2013,20
MN,27137.0,2014,30
MN,27137.0,2015,30
MN,27141.0,2014,10
MN,27145.0,2009,14
MN,27145.0,2011,11
MN,27145.0,2013,16
MN,27145.0,2014,10
MN,27145.0,2015,16
MN,27163.0,2006,11
MN,27163.0,2009,12
MN,27163.0,2010,10
MN,27163.0,2011,16
MN,27163.0,2012,12
MN,27163.0,2013,14
MN,27163.0,2014,19
MN,27163.0,2015,15
MO,29019.0,2003,11
MO,29019.0,2004,12
MO,29019.0,2005,11
MO,29019.0,2006,17
MO,29019.0,2007,15
MO,29019.0,2008,19
MO,29019.0,2009,21
MO,29019.0,2010,22
MO,29019.0,2011,19
MO,29019.0,2012,16
MO,29019.0,2013,18
MO,29019.0,2014,12
MO,29019.0,2015,18
MO,29021.0,2009,10
MO,29021.0,2013,13
MO,29021.0,2014,11
MO,29023.0,2009,12
MO,29023.0,2011,15
MO,29023.0,2014,13
MO,29031.0,2007,10
MO,29031.0,2010,11
MO,29037.0,2007,10
MO,29037.0,2008,12
MO,29037.0,2009,10
MO,29037.0,2011,13
MO,29037.0,2014,12
MO,29037.0,2015,12
MO,29043.0,2010,15
MO,29043.0,2012,15
MO,29047.0,2003,20
MO,29047.0,2004,11
MO,29047.0,2005,11
MO,29047.0,2007,25
MO,29047.0,2008,22
MO,29047.0,2009,24
MO,29047.0,2010,23
MO,29047.0,2011,18
MO,29047.0,2012,23
MO,29047.0,2013,25
MO,29047.0,2014,16
MO,29047.0,2015,32
MO,29069.0,2012,11
MO,29069.0,2014,11
MO,29071.0,2007,13
MO,29071.0,2008,17
MO,29071.0,2009,11
MO,29071.0,2010,16
MO,29071.0,2011,20
MO,29071.0,2012,12
MO,29071.0,2013,16
MO,29071.0,2014,21
MO,29071.0,2015,21
MO,29077.0,2003,40
MO,29077.0,2004,32
MO,29077.0,2005,59
MO,29077.0,2006,44
MO,29077.0,2007,66
MO,29077.0,2008,66
MO,29077.0,2009,53
MO,29077.0,2010,83
MO,29077.0,2011,54
MO,29077.0,2012,40
MO,29077.0,2013,51
MO,29077.0,2014,58
MO,29077.0,2015,79
MO,29091.0,2006,15
MO,29091.0,2009,11
MO,29095.0,2003,48
MO,29095.0,2004,67
MO,29095.0,2005,70
MO,29095.0,2006,88
MO,29095.0,2007,92
MO,29095.0,2008,80
MO,29095.0,2009,100
MO,29095.0,2010,112
MO,29095.0,2011,91
MO,29095.0,2012,107
MO,29095.0,2013,118
MO,29095.0,2014,107
MO,29095.0,2015,129
MO,29097.0,2008,14
MO,29097.0,2009,18
MO,29097.0,2010,22
MO,29097.0,2011,15
MO,29097.0,2012,12
MO,29097.0,2014,14
MO,29099.0,2003,13
MO,29099.0,2004,13
MO,29099.0,2005,16
MO,29099.0,2006,36
MO,29099.0,2007,19
MO,29099.0,2008,20
MO,29099.0,2009,42
MO,29099.0,2010,49
MO,29099.0,2011,43
MO,29099.0,2012,49
MO,29099.0,2013,52
MO,29099.0,2014,62
MO,29099.0,2015,59
MO,29113.0,2014,11
MO,29113.0,2015,12
MO,29155.0,2010,11
MO,29161.0,2010,10
MO,29161.0,2011,14
MO,29161.0,2012,10
MO,29165.0,2008,11
MO,29165.0,2012,12
MO,29165.0,2015,10
MO,29167.0,2009,11
MO,29167.0,2010,10
MO,29169.0,2011,10
MO,29183.0,2003,12
MO,29183.0,2004,18
MO,29183.0,2005,25
MO,29183.0,2006,34
MO,29183.0,2007,24
MO,29183.0,2008,25
MO,29183.0,2009,26
MO,29183.0,2010,43
MO,29183.0,2011,49
MO,29183.0,2012,37
MO,29183.0,2013,43
MO,29183.0,2014,54
MO,29183.0,2015,63
MO,29187.0,2003,12
MO,29187.0,2004,18
MO,29187.0,2005,19
MO,29187.0,2006,16
MO,29187.0,2008,10
MO,29187.0,2009,21
MO,29187.0,2010,12
MO,29187.0,2011,16
MO,29187.0,2012,25
MO,29187.0,2013,21
MO,29187.0,2014,28
MO,29187.0,2015,17
MO,29189.0,2003,70
MO,29189.0,2004,79
MO,29189.0,2005,84
MO,29189.0,2006,106
MO,29189.0,2007,82
MO,29189.0,2008,103
MO,29189.0,2009,118
MO,29189.0,2010,144
MO,29189.0,2011,161
MO,29189.0,2012,139
MO,29189.0,2013,169
MO,29189.0,2014,189
MO,29189.0,2015,161
MO,29219.0,2013,11
MO,29225.0,2008,10
MO,29225.0,2015,11
MO,29510.0,2003,49
MO,29510.0,2004,42
MO,29510.0,2005,37
MO,29510.0,2006,77
MO,29510.0,2007,50
MO,29510.0,2008,50
MO,29510.0,2009,58
MO,29510.0,2010,64
MO,29510.0,2011,82
MO,29510.0,2012,66
MO,29510.0,2013,85
MO,29510.0,2014,111
MO,29510.0,2015,94
MS,28033.0,2006,11
MS,28033.0,2008,14
MS,28033.0,2010,13
MS,28033.0,2011,11
MS,28033.0,2012,13
MS,28033.0,2013,11
MS,28033.0,2014,20
MS,28033.0,2015,30
MS,28045.0,2003,11
MS,28045.0,2004,13
MS,28045.0,2005,14
MS,28045.0,2006,19
MS,28045.0,2007,12
MS,28045.0,2008,10
MS,28045.0,2009,12
MS,28045.0,2013,16
MS,28047.0,2003,29
MS,28047.0,2004,29
MS,28047.0,2005,32
MS,28047.0,2006,42
MS,28047.0,2007,30
MS,28047.0,2008,29
MS,28047.0,2009,30
MS,28047.0,2010,30
MS,28047.0,2011,40
MS,28047.0,2012,38
MS,28047.0,2013,44
MS,28047.0,2014,42
MS,28047.0,2015,17
MS,28049.0,2006,10
MS,28049.0,2015,12
MS,28059.0,2003,23
MS,28059.0,2004,25
MS,28059.0,2005,30
MS,28059.0,2006,37
MS,28059.0,2007,42
MS,28059.0,2008,24
MS,28059.0,2009,42
MS,28059.0,2010,41
MS,28059.0,2011,30
MS,28059.0,2012,25
MS,28059.0,2013,25
MS,28059.0,2014,29
MS,28059.0,2015,25
MS,28073.0,2015,11
MS,28075.0,2004,10
MS,28089.0,2014,12
MS,28109.0,2004,11
MS,28109.0,2005,14
MS,28109.0,2006,21
MS,28109.0,2007,12
MS,28109.0,2008,15
MS,28109.0,2010,12
MS,28109.0,2012,10
MS,28109.0,2013,15
MS,28109.0,2015,16
MS,28121.0,2007,16
MS,28121.0,2008,14
MS,28121.0,2009,14
MS,28121.0,2010,25
MS,28121.0,2011,24
MS,28121.0,2012,18
MS,28121.0,2013,10
MS,28121.0,2014,11
MS,28121.0,2015,12
MT,30013.0,2008,10
MT,30013.0,2013,11
MT,30029.0,2007,10
MT,30029.0,2008,11
MT,30029.0,2012,11
MT,30029.0,2013,15
MT,30029.0,2014,10
MT,30029.0,2015,10
MT,30031.0,2009,10
MT,30063.0,2003,11
MT,30063.0,2005,12
MT,30063.0,2008,13
MT,30063.0,2009,14
MT,30063.0,2010,15
MT,30063.0,2012,15
MT,30063.0,2013,12
MT,30063.0,2015,11
MT,30093.0,2009,11
MT,30111.0,2003,11
MT,30111.0,2006,10
MT,30111.0,2007,10
MT,30111.0,2010,14
MT,30111.0,2011,15
MT,30111.0,2012,10
MT,30111.0,2013,24
MT,30111.0,2014,14
MT,30111.0,2015,20
NC,37001.0,2005,11
NC,37001.0,2006,10
NC,37001.0,2007,11
NC,37001.0,2008,19
NC,37001.0,2009,20
NC,37001.0,2011,16
NC,37001.0,2012,19
NC,37001.0,2013,15
NC,37001.0,2014,16
NC,37001.0,2015,14
NC,37003.0,2009,11
NC,37003.0,2015,11
NC,37019.0,2003,10
NC,37019.0,2004,11
NC,37019.0,2005,17
NC,37019.0,2006,17
NC,37019.0,2008,15
NC,37019.0,2009,25
NC,37019.0,2010,20
NC,37019.0,2011,29
NC,37019.0,2012,25
NC,37019.0,2013,28
NC,37019.0,2014,20
NC,37019.0,2015,28
NC,37021.0,2003,22
NC,37021.0,2004,31
NC,37021.0,2005,35
NC,37021.0,2006,22
NC,37021.0,2007,27
NC,37021.0,2008,19
NC,37021.0,2009,17
NC,37021.0,2010,21
NC,37021.0,2011,35
NC,37021.0,2012,25
NC,37021.0,2013,27
NC,37021.0,2014,28
NC,37021.0,2015,37
NC,37023.0,2003,10
NC,37023.0,2004,17
NC,37023.0,2005,14
NC,37023.0,2006,20
NC,37023.0,2007,25
NC,37023.0,2008,23
NC,37023.0,2009,17
NC,37023.0,2010,19
NC,37023.0,2011,16
NC,37023.0,2012,22
NC,37023.0,2013,29
NC,37023.0,2014,23
NC,37023.0,2015,31
NC,37025.0,2004,17
NC,37025.0,2005,28
NC,37025.0,2006,18
NC,37025.0,2007,17
NC,37025.0,2008,21
NC,37025.0,2009,21
NC,37025.0,2010,20
NC,37025.0,2011,14
NC,37025.0,2012,13
NC,37025.0,2013,27
NC,37025.0,2014,22
NC,37025.0,2015,23
NC,37027.0,2004,16
NC,37027.0,2005,10
NC,37027.0,2006,16
NC,37027.0,2007,10
NC,37027.0,2008,18
NC,37027.0,2009,17
NC,37027.0,2011,10
NC,37027.0,2012,13
NC,37027.0,2014,13
NC,37027.0,2015,27
NC,37031.0,2004,12
NC,37031.0,2005,11
NC,37031.0,2008,10
NC,37031.0,2009,12
NC,37031.0,2010,10
NC,37031.0,2011,17
NC,37031.0,2014,15
NC,37031.0,2015,18
NC,37035.0,2003,17
NC,37035.0,2004,17
NC,37035.0,2005,12
NC,37035.0,2006,17
NC,37035.0,2007,29
NC,37035.0,2008,18
NC,37035.0,2009,24
NC,37035.0,2010,17
NC,37035.0,2011,27
NC,37035.0,2012,22
NC,37035.0,2013,17
NC,37035.0,2014,26
NC,37035.0,2015,24
NC,37039.0,2010,11
NC,37039.0,2011,17
NC,37045.0,2003,12
NC,37045.0,2005,10
NC,37045.0,2006,11
NC,37045.0,2007,10
NC,37045.0,2008,18
NC,37045.0,2009,13
NC,37045.0,2010,18
NC,37045.0,2011,10
NC,37045.0,2012,13
NC,37045.0,2013,14
NC,37045.0,2014,13
NC,37045.0,2015,23
NC,37047.0,2005,11
NC,37047.0,2009,18
NC,37047.0,2010,13
NC,37047.0,2014,10
NC,37049.0,2004,13
NC,37049.0,2005,10
NC,37049.0,2006,13
NC,37049.0,2008,12
NC,37049.0,2009,11
NC,37049.0,2010,10
NC,37049.0,2013,16
NC,37049.0,2014,11
NC,37049.0,2015,20
NC,37051.0,2003,13
NC,37051.0,2004,18
NC,37051.0,2005,25
NC,37051.0,2006,24
NC,37051.0,2007,20
NC,37051.0,2008,34
NC,37051.0,2009,23
NC,37051.0,2010,34
NC,37051.0,2011,41
NC,37051.0,2012,40
NC,37051.0,2013,32
NC,37051.0,2014,39
NC,37051.0,2015,46
NC,37057.0,2003,18
NC,37057.0,2004,21
NC,37057.0,2005,24
NC,37057.0,2006,28
NC,37057.0,2007,19
NC,37057.0,2008,28
NC,37057.0,2009,18
NC,37057.0,2010,15
NC,37057.0,2011,30
NC,37057.0,2012,26
NC,37057.0,2013,32
NC,37057.0,2014,31
NC,37057.0,2015,23
NC,37063.0,2003,14
NC,37063.0,2004,14
NC,37063.0,2005,11
NC,37063.0,2006,21
NC,37063.0,2007,22
NC,37063.0,2008,22
NC,37063.0,2009,13
NC,37063.0,2010,16
NC,37063.0,2011,22
NC,37063.0,2012,17
NC,37063.0,2013,20
NC,37063.0,2014,21
NC,37063.0,2015,20
NC,37065.0,2013,10
NC,37067.0,2003,20
NC,37067.0,2004,18
NC,37067.0,2005,15
NC,37067.0,2006,36
NC,37067.0,2007,28
NC,37067.0,2008,31
NC,37067.0,2009,33
NC,37067.0,2010,18
NC,37067.0,2011,43
NC,37067.0,2012,39
NC,37067.0,2013,32
NC,37067.0,2014,48
NC,37067.0,2015,58
NC,37071.0,2003,29
NC,37071.0,2004,39
NC,37071.0,2005,35
NC,37071.0,2006,32
NC,37071.0,2007,39
NC,37071.0,2008,35
NC,37071.0,2009,57
NC,37071.0,2010,46
NC,37071.0,2011,42
NC,37071.0,2012,41
NC,37071.0,2013,42
NC,37071.0,2014,40
NC,37071.0,2015,36
NC,37081.0,2003,29
NC,37081.0,2004,33
NC,37081.0,2005,36
NC,37081.0,2006,49
NC,37081.0,2007,41
NC,37081.0,2008,28
NC,37081.0,2009,49
NC,37081.0,2010,36
NC,37081.0,2011,43
NC,37081.0,2012,46
NC,37081.0,2013,30
NC,37081.0,2014,47
NC,37081.0,2015,55
NC,37083.0,2015,11
NC,37085.0,2008,10
NC,37085.0,2010,10
NC,37085.0,2012,16
NC,37085.0,2013,13
NC,37085.0,2014,14
NC,37085.0,2015,11
NC,37087.0,2008,12
NC,37087.0,2010,13
NC,37087.0,2012,17
NC,37087.0,2013,16
NC,37087.0,2015,11
NC,37089.0,2003,13
NC,37089.0,2004,19
NC,37089.0,2005,12
NC,37089.0,2007,10
NC,37089.0,2008,17
NC,37089.0,2010,13
NC,37089.0,2011,13
NC,37089.0,2012,12
NC,37089.0,2013,22
NC,37089.0,2014,11
NC,37089.0,2015,16
NC,37097.0,2003,12
NC,37097.0,2004,18
NC,37097.0,2005,13
NC,37097.0,2006,14
NC,37097.0,2007,22
NC,37097.0,2008,17
NC,37097.0,2009,26
NC,37097.0,2010,18
NC,37097.0,2011,30
NC,37097.0,2012,24
NC,37097.0,2013,21
NC,37097.0,2014,25
NC,37097.0,2015,20
NC,37101.0,2004,10
NC,37101.0,2009,11
NC,37101.0,2010,23
NC,37101.0,2011,14
NC,37101.0,2012,16
NC,37101.0,2013,17
NC,37101.0,2014,11
NC,37101.0,2015,24
NC,37105.0,2015,10
NC,37107.0,2011,10
NC,37107.0,2015,11
NC,37109.0,2006,11
NC,37109.0,2009,15
NC,37109.0,2011,14
NC,37109.0,2012,11
NC,37109.0,2013,15
NC,37111.0,2007,13
NC,37111.0,2008,14
NC,37113.0,2006,13
NC,37119.0,2003,38
NC,37119.0,2004,40
NC,37119.0,2005,64
NC,37119.0,2006,59
NC,37119.0,2007,50
NC,37119.0,2008,66
NC,37119.0,2009,50
NC,37119.0,2010,65
NC,37119.0,2011,79
NC,37119.0,2012,92
NC,37119.0,2013,59
NC,37119.0,2014,103
NC,37119.0,2015,110
NC,37125.0,2014,11
NC,37125.0,2015,11
NC,37127.0,2006,10
NC,37127.0,2011,10
NC,37127.0,2012,14
NC,37127.0,2013,11
NC,37127.0,2015,10
NC,37129.0,2003,20
NC,37129.0,2004,23
NC,37129.0,2005,36
NC,37129.0,2006,19
NC,37129.0,2007,20
NC,37129.0,2008,31
NC,37129.0,2009,25
NC,37129.0,2010,28
NC,37129.0,2011,36
NC,37129.0,2012,41
NC,37129.0,2013,35
NC,37129.0,2014,34
NC,37129.0,2015,50
NC,37133.0,2005,12
NC,37133.0,2006,15
NC,37133.0,2007,15
NC,37133.0,2008,10
NC,37133.0,2009,20
NC,37133.0,2010,11
NC,37133.0,2011,18
NC,37133.0,2012,18
NC,37133.0,2013,16
NC,37133.0,2014,17
NC,37133.0,2015,17
NC,37135.0,2007,10
NC,37135.0,2011,10
NC,37135.0,2012,10
NC,37141.0,2015,16
NC,37147.0,2003,11
NC,37147.0,2004,11
NC,37147.0,2006,12
NC,37147.0,2008,16
NC,37147.0,2009,16
NC,37147.0,2010,16
NC,37147.0,2012,16
NC,37147.0,2013,15
NC,37147.0,2014,22
NC,37147.0,2015,14
NC,37151.0,2005,10
NC,37151.0,2006,15
NC,37151.0,2007,15
NC,37151.0,2008,13
NC,37151.0,2009,16
NC,37151.0,2010,17
NC,37151.0,2011,21
NC,37151.0,2012,17
NC,37151.0,2013,22
NC,37151.0,2014,17
NC,37151.0,2015,30
NC,37153.0,2009,10
NC,37153.0,2011,11
NC,37153.0,2015,13
NC,37155.0,2006,10
NC,37155.0,2008,10
NC,37155.0,2009,10
NC,37155.0,2011,23
NC,37155.0,2012,21
NC,37155.0,2013,17
NC,37155.0,2014,20
NC,37155.0,2015,16
NC,37157.0,2003,11
NC,37157.0,2005,13
NC,37157.0,2006,12
NC,37157.0,2007,19
NC,37157.0,2008,19
NC,37157.0,2009,13
NC,37157.0,2010,15
NC,37157.0,2011,18
NC,37157.0,2012,14
NC,37157.0,2013,11
NC,37157.0,2015,12
NC,37159.0,2003,10
NC,37159.0,2004,21
NC,37159.0,2005,21
NC,37159.0,2006,20
NC,37159.0,2007,17
NC,37159.0,2008,25
NC,37159.0,2009,26
NC,37159.0,2010,19
NC,37159.0,2011,32
NC,37159.0,2012,26
NC,37159.0,2013,24
NC,37159.0,2014,25
NC,37159.0,2015,32
NC,37161.0,2003,10
NC,37161.0,2005,11
NC,37161.0,2006,16
NC,37161.0,2007,15
NC,37161.0,2008,18
NC,37161.0,2009,14
NC,37161.0,2010,10
NC,37161.0,2011,14
NC,37161.0,2013,10
NC,37161.0,2015,19
NC,37163.0,2008,10
NC,37163.0,2011,11
NC,37163.0,2014,15
NC,37167.0,2007,11
NC,37167.0,2010,17
NC,37167.0,2011,10
NC,37167.0,2012,10
NC,37167.0,2013,10
NC,37167.0,2015,11
NC,37169.0,2008,12
NC,37169.0,2011,14
NC,37169.0,2015,13
NC,37171.0,2005,12
NC,37171.0,2006,13
NC,37171.0,2009,14
NC,37171.0,2010,16
NC,37171.0,2011,14
NC,37171.0,2012,12
NC,37171.0,2014,13
NC,37171.0,2015,11
NC,37179.0,2005,12
NC,37179.0,2006,20
NC,37179.0,2008,14
NC,37179.0,2010,10
NC,37179.0,2013,17
NC,37179.0,2014,18
NC,37179.0,2015,22
NC,37181.0,2005,10
NC,37181.0,2012,10
NC,37183.0,2003,41
NC,37183.0,2004,27
NC,37183.0,2005,59
NC,37183.0,2006,42
NC,37183.0,2007,57
NC,37183.0,2008,67
NC,37183.0,2009,50
NC,37183.0,2010,54
NC,37183.0,2011,58
NC,37183.0,2012,54
NC,37183.0,2013,69
NC,37183.0,2014,78
NC,37183.0,2015,75
NC,37191.0,2007,10
NC,37191.0,2008,11
NC,37191.0,2010,10
NC,37191.0,2011,15
NC,37191.0,2013,11
NC,37191.0,2015,11
NC,37193.0,2003,15
NC,37193.0,2005,16
NC,37193.0,2006,18
NC,37193.0,2007,18
NC,37193.0,2008,27
NC,37193.0,2009,30
NC,37193.0,2010,16
NC,37193.0,2012,15
NC,37193.0,2013,19
NC,37193.0,2014,28
NC,37193.0,2015,25
NC,37197.0,2014,12
ND,38017.0,2014,10
NE,31055.0,2004,13
NE,31055.0,2005,27
NE,31055.0,2006,31
NE,31055.0,2007,32
NE,31055.0,2008,30
NE,31055.0,2009,36
NE,31055.0,2010,35
NE,31055.0,2011,46
NE,31055.0,2012,52
NE,31055.0,2013,27
NE,31055.0,2014,48
NE,31055.0,2015,42
NE,31109.0,2006,10
NE,31109.0,2007,11
NE,31109.0,2008,10
NE,31109.0,2009,10
NE,31109.0,2010,11
NE,31109.0,2011,12
NE,31109.0,2012,23
NE,31109.0,2013,18
NE,31109.0,2014,19
NE,31109.0,2015,17
NE,31153.0,2011,12
NH,33001.0,2007,13
NH,33001.0,2014,10
NH,33001.0,2015,16
NH,33003.0,2007,12
NH,33003.0,2015,15
NH,33005.0,2011,10
NH,33005.0,2012,11
NH,33005.0,2013,12
NH,33005.0,2014,10
NH,33007.0,2014,11
NH,33007.0,2015,11
NH,33009.0,2005,10
NH,33009.0,2014,14
NH,33009.0,2015,12
NH,33011.0,2003,23
NH,33011.0,2004,28
NH,33011.0,2005,29
NH,33011.0,2006,36
NH,33011.0,2007,53
NH,33011.0,2008,29
NH,33011.0,2009,42
NH,33011.0,2010,57
NH,33011.0,2011,67
NH,33011.0,2012,60
NH,33011.0,2013,67
NH,33011.0,2014,97
NH,33011.0,2015,165
NH,33013.0,2003,14
NH,33013.0,2004,14
NH,33013.0,2005,17
NH,33013.0,2007,18
NH,33013.0,2008,16
NH,33013.0,2011,14
NH,33013.0,2013,15
NH,33013.0,2014,34
NH,33013.0,2015,26
NH,33015.0,2003,19
NH,33015.0,2004,25
NH,33015.0,2005,18
NH,33015.0,2006,29
NH,33015.0,2007,43
NH,33015.0,2008,19
NH,33015.0,2009,30
NH,33015.0,2010,25
NH,33015.0,2011,35
NH,33015.0,2012,34
NH,33015.0,2013,31
NH,33015.0,2014,60
NH,33015.0,2015,85
NH,33017.0,2003,12
NH,33017.0,2004,10
NH,33017.0,2005,14
NH,33017.0,2006,10
NH,33017.0,2007,10
NH,33017.0,2009,15
NH,33017.0,2010,10
NH,33017.0,2011,12
NH,33017.0,2012,10
NH,33017.0,2013,17
NH,33017.0,2014,45
NH,33017.0,2015,39
NJ,34001.0,2003,34
NJ,34001.0,2004,40
NJ,34001.0,2005,35
NJ,34001.0,2006,35
NJ,34001.0,2007,26
NJ,34001.0,2008,31
NJ,34001.0,2009,12
NJ,34001.0,2010,35
NJ,34001.0,2011,52
NJ,34001.0,2012,62
NJ,34001.0,2013,64
NJ,34001.0,2014,56
NJ,34001.0,2015,58
NJ,34003.0,2003,55
NJ,34003.0,2004,43
NJ,34003.0,2005,33
NJ,34003.0,2006,45
NJ,34003.0,2007,58
NJ,34003.0,2008,49
NJ,34003.0,2010,52
NJ,34003.0,2011,69
NJ,34003.0,2012,77
NJ,34003.0,2013,95
NJ,34003.0,2014,79
NJ,34003.0,2015,82
NJ,34005.0,2003,26
NJ,34005.0,2004,27
NJ,34005.0,2005,30
NJ,34005.0,2006,44
NJ,34005.0,2007,27
NJ,34005.0,2008,34
NJ,34005.0,2009,29
NJ,34005.0,2010,46
NJ,34005.0,2011,49
NJ,34005.0,2012,69
NJ,34005.0,2013,84
NJ,34005.0,2014,62
NJ,34005.0,2015,82
NJ,34007.0,2003,49
NJ,34007.0,2004,62
NJ,34007.0,2005,80
NJ,34007.0,2006,136
NJ,34007.0,2007,97
NJ,34007.0,2008,78
NJ,34007.0,2009,62
NJ,34007.0,2010,96
NJ,34007.0,2011,118
NJ,34007.0,2012,117
NJ,34007.0,2013,137
NJ,34007.0,2014,123
NJ,34007.0,2015,154
NJ,34009.0,2005,16
NJ,34009.0,2006,24
NJ,34009.0,2008,10
NJ,34009.0,2011,14
NJ,34009.0,2012,23
NJ,34009.0,2013,29
NJ,34009.0,2014,16
NJ,34009.0,2015,23
NJ,34011.0,2003,14
NJ,34011.0,2004,12
NJ,34011.0,2005,13
NJ,34011.0,2006,18
NJ,34011.0,2007,10
NJ,34011.0,2010,10
NJ,34011.0,2011,13
NJ,34011.0,2012,26
NJ,34011.0,2013,23
NJ,34011.0,2014,29
NJ,34011.0,2015,25
NJ,34013.0,2003,86
NJ,34013.0,2004,63
NJ,34013.0,2005,136
NJ,34013.0,2006,88
NJ,34013.0,2007,63
NJ,34013.0,2008,54
NJ,34013.0,2010,74
NJ,34013.0,2011,61
NJ,34013.0,2012,95
NJ,34013.0,2013,102
NJ,34013.0,2014,92
NJ,34013.0,2015,108
NJ,34015.0,2003,25
NJ,34015.0,2004,28
NJ,34015.0,2005,31
NJ,34015.0,2006,79
NJ,34015.0,2007,47
NJ,34015.0,2008,39
NJ,34015.0,2009,29
NJ,34015.0,2010,46
NJ,34015.0,2011,52
NJ,34015.0,2012,76
NJ,34015.0,2013,79
NJ,34015.0,2014,62
NJ,34015.0,2015,70
NJ,34017.0,2003,47
NJ,34017.0,2004,38
NJ,34017.0,2005,53
NJ,34017.0,2006,40
NJ,34017.0,2007,34
NJ,34017.0,2008,40
NJ,34017.0,2010,32
NJ,34017.0,2011,43
NJ,34017.0,2012,68
NJ,34017.0,2013,65
NJ,34017.0,2014,45
NJ,34017.0,2015,75
NJ,34019.0,2008,10
NJ,34019.0,2014,13
NJ,34019.0,2015,15
NJ,34021.0,2003,15
NJ,34021.0,2004,14
NJ,34021.0,2005,16
NJ,34021.0,2007,26
NJ,34021.0,2008,16
NJ,34021.0,2010,34
NJ,34021.0,2011,32
NJ,34021.0,2012,31
NJ,34021.0,2013,40
NJ,34021.0,2014,37
NJ,34021.0,2015,57
NJ,34023.0,2003,55
NJ,34023.0,2004,30
NJ,34023.0,2005,54
NJ,34023.0,2006,40
NJ,34023.0,2007,53
NJ,34023.0,2008,50
NJ,34023.0,2009,15
NJ,34023.0,2010,61
NJ,34023.0,2011,72
NJ,34023.0,2012,98
NJ,34023.0,2013,68
NJ,34023.0,2014,114
NJ,34023.0,2015,97
NJ,34025.0,2003,52
NJ,34025.0,2004,19
NJ,34025.0,2005,38
NJ,34025.0,2006,53
NJ,34025.0,2007,45
NJ,34025.0,2008,38
NJ,34025.0,2010,66
NJ,34025.0,2011,89
NJ,34025.0,2012,92
NJ,34025.0,2013,72
NJ,34025.0,2014,96
NJ,34025.0,2015,114
NJ,34027.0,2003,30
NJ,34027.0,2004,18
NJ,34027.0,2005,24
NJ,34027.0,2006,23
NJ,34027.0,2007,18
NJ,34027.0,2008,27
NJ,34027.0,2010,32
NJ,34027.0,2011,34
NJ,34027.0,2012,49
NJ,34027.0,2013,39
NJ,34027.0,2014,41
NJ,34027.0,2015,44
NJ,34029.0,2003,34
NJ,34029.0,2004,28
NJ,34029.0,2005,31
NJ,34029.0,2006,29
NJ,34029.0,2007,54
NJ,34029.0,2008,44
NJ,34029.0,2010,54
NJ,34029.0,2011,72
NJ,34029.0,2012,103
NJ,34029.0,2013,145
NJ,34029.0,2014,120
NJ,34029.0,2015,139
NJ,34031.0,2003,28
NJ,34031.0,2004,23
NJ,34031.0,2005,59
NJ,34031.0,2006,30
NJ,34031.0,2007,28
NJ,34031.0,2008,30
NJ,34031.0,2010,35
NJ,34031.0,2011,35
NJ,34031.0,2012,46
NJ,34031.0,2013,58
NJ,34031.0,2014,50
NJ,34031.0,2015,63
NJ,34033.0,2005,12
NJ,34033.0,2006,15
NJ,34033.0,2007,10
NJ,34033.0,2011,15
NJ,34033.0,2012,10
NJ,34033.0,2015,18
NJ,34035.0,2003,18
NJ,34035.0,2005,17
NJ,34035.0,2006,16
NJ,34035.0,2007,12
NJ,34035.0,2010,13
NJ,34035.0,2011,23
NJ,34035.0,2012,19
NJ,34035.0,2013,34
NJ,34035.0,2014,26
NJ,34035.0,2015,30
NJ,34037.0,2003,13
NJ,34037.0,2004,11
NJ,34037.0,2006,10
NJ,34037.0,2010,18
NJ,34037.0,2011,12
NJ,34037.0,2012,14
NJ,34037.0,2013,15
NJ,34037.0,2014,13
NJ,34037.0,2015,24
NJ,34039.0,2003,27
NJ,34039.0,2004,23
NJ,34039.0,2005,22
NJ,34039.0,2006,18
NJ,34039.0,2007,26
NJ,34039.0,2008,24
NJ,34039.0,2009,13
NJ,34039.0,2010,35
NJ,34039.0,2011,28
NJ,34039.0,2012,35
NJ,34039.0,2013,42
NJ,34039.0,2014,37
NJ,34039.0,2015,61
NJ,34041.0,2003,10
NJ,34041.0,2010,14
NJ,34041.0,2011,11
NJ,34041.0,2012,12
NJ,34041.0,2013,12
NJ,34041.0,2014,15
NJ,34041.0,2015,21
NM,35001.0,2003,144
NM,35001.0,2004,128
NM,35001.0,2005,164
NM,35001.0,2006,171
NM,35001.0,2007,182
NM,35001.0,2008,219
NM,35001.0,2009,164
NM,35001.0,2010,184
NM,35001.0,2011,199
NM,35001.0,2012,190
NM,35001.0,2013,147
NM,35001.0,2014,193
NM,35001.0,2015,197
NM,35005.0,2003,18
NM,35005.0,2004,12
NM,35005.0,2005,13
NM,35005.0,2006,16
NM,35005.0,2008,10
NM,35005.0,2009,13
NM,35005.0,2011,16
NM,35005.0,2012,10
NM,35005.0,2013,11
NM,35005.0,2015,10
NM,35013.0,2003,19
NM,35013.0,2004,17
NM,35013.0,2005,18
NM,35013.0,2006,26
